SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct,State
SAL11177,Currarong,SAL11177,479,61,313,1197,2,2540,2485342,1.93,4,54,19,0.65,NSW
SAL11178,Currawang,SAL11178,167,46,420,2449,2.4,2580,1929551,0.91,9,29,8,1.13,NSW
SAL11179,Currawarna,SAL11179,199,38,250,1875,2.9,2650,683868,6.23,3,45,7,1.9,NSW
SAL11180,Curraweela,SAL11180,67,53,0,1375,2.5,2580,1159792,2.51,3,21,13,0,NSW
SAL11181,Curricabark,SAL11181,8,58,0,4249,2.5,2422,595257,3.01,10,53,15,0,NSW
SAL11182,Currowan,SAL11182,72,52,150,1458,2.6,2536,1088579,3.21,7,49,17,0.72,NSW
SAL11183,Cuttabri,SAL11183,37,43,0,1749,2.6,2388,710176,2.48,2,21,11,0,NSW
SAL11184,Cuttagee,SAL11184,61,64,0,949,2,2546,690471,0.56,9,26,12,0,NSW
SAL11185,Dabee,SAL11185,42,35,155,1375,2.5,2849,1414032,-0.8,8,28,5,0.57,NSW
SAL11186,Daceyville,SAL11186,1146,56,130,651,1.8,2032,972930,-1.01,12,48,3,0.69,NSW
SAL11187,Dairy Arm,SAL11187,43,49,368,1166,1.8,2325,2385436,5.57,14,53,10,0.8,NSW
SAL11188,Dairy Flat,SAL11188,22,60,210,474,2.3,2474,2291667,0.24,6,23,11,0.48,NSW
SAL11189,Dairymans Plains,SAL11189,183,49,225,1875,2.6,2630,2067438,-1.44,14,47,9,0.57,NSW
SAL11190,Daleys Point,SAL11190,705,59,500,1227,2.1,2257,2466382,5.98,13,26,5,1.05,NSW
SAL11191,Dalgety,SAL11191,252,48,250,1375,2.4,2628,2024350,-0.46,9,48,14,0.64,NSW
SAL11192,Dalmeny,SAL11192,2194,59,330,1092,2.1,2546,1417559,4.25,11,41,7,1.21,NSW
SAL11193,Dalmorton,SAL11193,6,74,0,900,2,2460,1135605,1.39,3,36,7,0,NSW
SAL11194,Dalswinton,SAL11194,57,36,200,1812,2.2,2328,1688365,-0.74,4,32,3,0.62,NSW
SAL11195,Dalton,SAL11195,230,48,300,1531,2.6,2581,889593,2.14,7,58,10,1.75,NSW
SAL11196,Dalwood (Ballina - NSW),SAL11196,218,50,380,2181,2.6,2477,1315131,-1.85,1,32,7,1.5,NSW
SAL11197,Dalwood (Singleton - NSW),SAL11197,111,39,380,2625,3.5,2335,1622262,6.41,13,51,6,1.22,NSW
SAL11198,Dandaloo,SAL11198,38,35,0,1958,3,2823,567661,3.13,1,21,3,0,NSW
SAL11199,Dandry,SAL11199,65,41,0,900,2.6,2357,1068535,-0.61,1,18,15,0,NSW
SAL11200,Dangar Island,SAL11200,313,56,420,1857,2.2,2083,1793697,0.37,12,59,11,1.22,NSW
SAL11201,Dangarsleigh,SAL11201,120,50,250,1910,2.4,2350,2220684,2.48,8,30,16,0.59,NSW
SAL11202,Dangelong,SAL11202,6,32,0,2750,3,2630,1915833,-0.11,13,36,18,0,NSW
SAL11203,Dapto,SAL11203,10954,39,400,1475,2.5,2530,766765,0.69,6,50,8,2.71,NSW
SAL11204,Darawank,SAL11204,451,52,335,1285,2.6,2428,1694682,3.34,3,34,12,1.03,NSW
SAL11205,Darbalara,SAL11205,62,29,325,2125,3.1,2722,1807506,6.33,10,45,14,0.93,NSW
SAL11206,Darbys Falls,SAL11206,243,55,220,845,2.2,2793,2471206,2.02,7,47,18,0.46,NSW
SAL11207,Dareton,SAL11207,456,49,178,823,2.2,2717,1160482,5.17,6,27,6,0.8,NSW
SAL11208,Dargan,SAL11208,83,62,0,1160,1.8,2786,1304462,6.77,5,34,13,0,NSW
SAL11209,Dark Corner,SAL11209,45,48,250,899,2.4,2795,1369270,0.16,3,55,5,0.95,NSW
SAL11210,Darkes Forest,SAL11210,95,45,488,2624,3.2,2508,2419725,6.07,14,56,2,1.05,NSW
SAL11211,Darkwood,SAL11211,237,47,300,949,2.3,2454,948874,5.57,4,52,11,1.64,NSW
SAL11212,Darling Point,SAL11212,3977,49,825,3219,1.9,2027,2111502,1.57,13,36,3,2.03,NSW
SAL11213,Darlinghurst,SAL11213,10615,37,550,2279,1.7,2010,1353499,7.9,13,53,14,2.11,NSW
SAL11214,Darlington (Singleton - NSW),SAL11214,378,35,333,1786,2.3,2330,1523980,0.63,11,37,14,1.14,NSW
SAL11215,Darlington (Sydney - NSW),SAL11215,2597,27,650,2392,2.3,2008,618033,0.55,11,47,13,5.47,NSW
SAL11216,Darlington Point,SAL11216,1030,44,200,1312,2.3,2706,1130265,5.72,1,55,2,0.92,NSW
SAL11217,Darlow,SAL11217,30,61,0,1937,2.1,2729,1113157,2.35,9,44,11,0,NSW
SAL11218,Daroobalgie,SAL11218,88,36,200,2049,2.6,2870,2178050,1.31,5,28,6,0.48,NSW
SAL11219,Dartbrook,SAL11219,110,41,270,2449,2.6,2336,1321106,-0.21,2,50,11,1.06,NSW
SAL11220,Daruka,SAL11220,770,44,425,2327,2.9,2340,1715502,5.65,12,22,8,1.29,NSW
SAL11221,Davidson,SAL11221,2725,45,1000,3254,3.1,2085,2119135,5.86,11,36,16,2.45,NSW
SAL11222,Davis Creek,SAL11222,34,44,0,1125,2.6,2336,1360120,3.67,9,18,19,0,NSW
SAL11223,Davistown,SAL11223,2602,48,420,1380,2.4,2251,931734,7.57,12,49,5,2.34,NSW
SAL11224,Dawes Point,SAL11224,385,55,1450,4708,2.1,2000,1921796,1.18,7,22,2,3.92,NSW
SAL11225,Daysdale,SAL11225,83,56,60,1281,2.1,2646,1165627,0.2,14,48,9,0.27,NSW
SAL11226,Dean Park,SAL11226,3180,35,400,1846,2.9,2761,721897,4.77,14,36,12,2.88,NSW
SAL11227,Deauville,SAL11227,29,59,395,1624,2.6,2443,501062,5.58,8,39,4,4.1,NSW
SAL11228,Debenham,SAL11228,5,54,0,749,1.5,2446,1796312,0.25,13,39,13,0,NSW
SAL11229,Dee Why,SAL11229,23354,36,550,2106,2.3,2099,2123312,-1.23,3,54,14,1.35,NSW
SAL11230,Deep Creek (Clarence Valley - NSW),SAL11230,12,26,0,4750,4,2460,595462,6.11,14,54,19,0,NSW
SAL11231,Deep Creek (Kempsey - NSW),SAL11231,100,54,280,1071,2.5,2440,1948021,7.77,7,31,13,0.75,NSW
SAL11232,Deep Creek (Kyogle - NSW),SAL11232,20,44,0,1087,3,2469,1998585,4.45,11,30,11,0,NSW
SAL11233,Deepwater (NSW),SAL11233,456,56,200,763,2,2371,1270173,0.78,1,53,16,0.82,NSW
SAL11234,Deer Vale,SAL11234,128,47,280,1125,2.4,2453,1072203,7.97,6,29,4,1.36,NSW
SAL11235,Delegate,SAL11235,295,53,150,785,2.1,2633,1815352,6.93,10,31,16,0.43,NSW
SAL11236,Delungra,SAL11236,625,45,200,1054,2.5,2403,2177456,3.13,6,49,18,0.48,NSW
SAL11237,Denham Court,SAL11237,9129,33,548,2448,3.2,2565,1158956,6.25,11,47,17,2.46,NSW
SAL11238,Denhams Beach,SAL11238,650,61,385,1323,2.3,2536,1920499,6.16,10,54,3,1.04,NSW
SAL11239,Deniliquin,SAL11239,7432,47,230,1221,2.2,2710,1947960,7.35,12,53,2,0.61,NSW
SAL11240,Denistone,SAL11240,3726,43,600,2683,2.9,2114,2180963,6.41,6,32,5,1.43,NSW
SAL11241,Denistone East,SAL11241,2292,41,650,2424,3.1,2112,1031849,4.44,3,44,18,3.28,NSW
SAL11242,Denistone West,SAL11242,947,42,600,2579,3.1,2114,967010,4.09,6,37,8,3.23,NSW
SAL11243,Denman,SAL11243,1821,43,280,1427,2.4,2328,2155016,2.67,14,51,6,0.68,NSW
SAL11244,Depot Beach,SAL11244,34,40,550,1937,2.5,2536,2197900,4.26,3,21,5,1.3,NSW
SAL11245,Derriwong,SAL11245,38,46,183,899,2.3,2877,886193,5.95,10,24,6,1.07,NSW
SAL11246,Deua,SAL11246,0,0,0,0,0,2537,526734,7.69,9,30,9,0,NSW
SAL11247,Deua River Valley,SAL11247,52,64,0,1125,1.9,2537,1423875,2.67,7,42,10,0,NSW
SAL11248,Devils Hole,SAL11248,10,63,0,1416,1.9,2550,526069,3.74,14,37,7,0,NSW
SAL11249,Dewitt,SAL11249,11,53,0,466,2,2422,2283841,2.45,13,48,5,0,NSW
SAL11250,Dharruk,SAL11250,2806,35,350,1467,3,2770,1037198,4.68,4,32,6,1.75,NSW
SAL11251,Dhulura,SAL11251,42,30,360,3124,2.9,2650,1884199,4.3,3,37,9,0.99,NSW
SAL11252,Dhuragoon,SAL11252,38,39,250,1375,3.1,2733,970951,-1.82,6,34,14,1.34,NSW
SAL11253,Diamond Beach,SAL11253,1012,50,400,1331,2.4,2430,581264,3.41,9,45,5,3.58,NSW
SAL11254,Diamond Head,SAL11254,7,52,0,225,1.7,2443,523275,-1.12,3,28,8,0,NSW
SAL11255,Diehard,SAL11255,62,51,20,420,1.4,2370,1096562,-1.74,8,37,2,0.09,NSW
SAL11256,Diggers Camp,SAL11256,13,67,0,575,1.3,2462,2023241,5.91,6,16,10,0,NSW
SAL11257,Dignams Creek,SAL11257,82,55,150,1104,2,2546,862920,0.59,4,43,6,0.9,NSW
SAL11258,Dilkoon,SAL11258,40,53,0,1042,2.5,2460,691076,1.41,5,23,11,0,NSW
SAL11259,Dilpurra,SAL11259,29,41,0,1312,3.2,2734,1742629,-1.36,3,47,12,0,NSW
SAL11260,Dingo Forest,SAL11260,0,0,0,0,0,2429,1502163,-0.2,14,58,19,0,NSW
SAL11261,Dinoga,SAL11261,51,52,225,1312,2.6,2404,2258489,5.66,2,26,6,0.52,NSW
SAL11262,Dirnaseer,SAL11262,89,48,140,1687,3,2666,1072735,2.94,9,33,5,0.68,NSW
SAL11263,Dirty Creek,SAL11263,106,32,385,1125,2.9,2456,1412826,6.81,13,56,17,1.42,NSW
SAL11264,Dobies Bight,SAL11264,117,42,250,1583,2.7,2470,1099991,1.97,3,34,3,1.18,NSW
SAL11265,Doctor George Mountain,SAL11265,65,55,190,1187,2.2,2550,1362522,0.69,6,51,16,0.73,NSW
SAL11266,Doctors Gap,SAL11266,25,60,210,624,1.8,2790,1303692,1.48,5,45,10,0.84,NSW
SAL11267,Dog Rocks,SAL11267,7,45,0,1625,3,2795,1661157,5.13,10,49,18,0,NSW
SAL11268,Dolans Bay,SAL11268,699,41,800,3542,3.2,2229,1814532,3.55,11,55,3,2.29,NSW
SAL11269,Dolls Point,SAL11269,1633,44,451,1708,2.1,2219,921240,7.04,8,35,7,2.55,NSW
SAL11270,Dollys Flat,SAL11270,65,54,380,1208,2.5,2429,2262592,4.02,5,57,2,0.87,NSW
SAL11271,Dolphin Point,SAL11271,354,47,420,1488,2.4,2539,1402580,2.93,11,27,9,1.56,NSW
SAL11272,Dombarton,SAL11272,130,54,300,2094,2.7,2530,1444789,5.86,8,53,12,1.08,NSW
SAL11273,Donald Creek,SAL11273,39,39,335,1375,2.8,2350,1509940,7.48,11,41,16,1.15,NSW
SAL11274,Dondingalong,SAL11274,712,51,330,1164,2.5,2440,616421,1.56,5,39,10,2.78,NSW
SAL11275,Doon Doon,SAL11275,92,55,360,1062,2.4,2484,1025893,0.5,11,16,3,1.82,NSW
SAL11276,Doonbah,SAL11276,298,68,216,876,2,2473,2012950,4.16,10,49,8,0.56,NSW
SAL11277,Doonside,SAL11277,13614,36,350,1582,2.9,2767,572303,2.99,13,22,18,3.18,NSW
SAL11278,Dooralong,SAL11278,350,42,500,2833,3.1,2259,658211,7.89,6,47,4,3.95,NSW
SAL11279,Dora Creek,SAL11279,1739,51,380,1401,2.3,2264,1494653,2.62,5,39,5,1.32,NSW
SAL11280,Dorrigo,SAL11280,1214,56,300,925,2,2453,687210,-1.26,2,35,4,2.27,NSW
SAL11281,Dorrigo Mountain,SAL11281,88,61,290,1156,2,2453,2334813,7.77,10,50,9,0.65,NSW
SAL11282,Dorroughby,SAL11282,158,53,260,1625,2.4,2480,1362557,6.44,10,27,12,0.99,NSW
SAL11283,Double Bay,SAL11283,4709,39,720,3077,2.1,2028,644990,-0.22,6,23,17,5.8,NSW
SAL11284,Doubtful Creek,SAL11284,162,43,290,1160,2.6,2470,1707094,7.05,14,49,15,0.88,NSW
SAL11285,Douglas Park,SAL11285,1386,42,446,2250,3.1,2569,624040,1.41,7,50,3,3.72,NSW
SAL11286,Dover Heights,SAL11286,4044,41,798,3877,3,2030,1168406,1.77,3,58,13,3.55,NSW
SAL11287,Downside,SAL11287,124,46,185,2583,2.6,2650,2071714,7.06,3,24,12,0.46,NSW
SAL11288,Doyalson,SAL11288,299,38,370,1433,2.7,2262,918034,3.3,12,19,17,2.1,NSW
SAL11289,Doyalson North,SAL11289,383,72,171,691,1.6,2262,1256254,-0.62,7,45,12,0.71,NSW
SAL11290,Doyles Creek,SAL11290,39,56,300,1562,2.6,2330,1533255,1.69,11,38,4,1.02,NSW
SAL11291,Doyles River,SAL11291,0,0,0,0,0,2446,1290756,5.22,10,46,11,0,NSW
SAL11292,Drake,SAL11292,244,57,300,698,1.8,2469,2411331,-0.26,4,17,6,0.65,NSW
SAL11293,Drake Village,SAL11293,95,54,180,687,2.1,2469,1295543,3.9,2,30,14,0.72,NSW
SAL11294,Drildool,SAL11294,23,50,50,1416,2.6,2386,1455614,4.95,9,55,7,0.18,NSW
SAL11295,Dripstone,SAL11295,68,52,240,1125,2.4,2820,1040677,1.44,14,34,4,1.2,NSW
SAL11296,Drummoyne,SAL11296,12011,42,600,2776,2.3,2047,2195041,4.94,13,58,10,1.42,NSW
SAL11297,Dry Creek (NSW),SAL11297,50,39,0,2374,3.3,2337,1852147,6.84,9,38,8,0,NSW
SAL11298,Dry Plain,SAL11298,42,54,300,1875,2.1,2630,1497083,2.72,6,48,8,1.04,NSW
SAL11299,Dubbo,SAL11299,43516,35,310,1690,2.5,2830,2232682,1.83,14,37,3,0.72,NSW
SAL11300,Duck Creek,SAL11300,50,51,240,1124,2.3,2469,1671459,0.51,2,52,9,0.75,NSW
SAL11301,Duckenfield,SAL11301,92,49,315,1343,2.5,2321,2291822,4.04,3,16,19,0.71,NSW
SAL11302,Duckmaloi,SAL11302,44,51,300,2249,2.6,2787,1262501,6.8,5,55,2,1.24,NSW
SAL11303,Dudley,SAL11303,2505,39,420,2487,2.7,2290,2466197,1.25,11,19,11,0.89,NSW
SAL11304,Duffys Forest,SAL11304,509,43,625,4250,3.2,2084,887952,1.96,11,32,7,3.66,NSW
SAL11305,Dulguigan,SAL11305,143,53,560,2150,2.9,2484,612221,2.07,5,43,19,4.76,NSW
SAL11306,Dulwich Hill,SAL11306,14046,38,470,2095,2.2,2203,1530117,3.61,13,24,14,1.6,NSW
SAL11307,Dum Dum,SAL11307,125,59,380,1771,2.4,2484,1299666,0.28,9,56,2,1.52,NSW
SAL11308,Dumaresq,SAL11308,80,42,290,1687,2.5,2350,760669,6.22,10,56,2,1.98,NSW
SAL11309,Dumaresq Island,SAL11309,70,57,231,2583,2.4,2430,1259224,0.96,3,30,13,0.95,NSW
SAL11310,Dumaresq Valley,SAL11310,29,47,0,1125,2.7,2372,1339873,5.05,2,37,9,0,NSW
SAL11311,Dumbudgery,SAL11311,0,0,0,0,0,2460,1025134,3.13,10,44,6,0,NSW
SAL11312,Dunbible,SAL11312,380,47,350,1949,2.7,2484,2083818,3.86,8,20,4,0.87,NSW
SAL11313,Dunbogan,SAL11313,1020,63,370,947,2,2443,1889959,-0.2,7,58,19,1.02,NSW
SAL11314,Duncans Creek,SAL11314,70,51,400,1375,2.5,2340,744761,5.35,12,50,7,2.79,NSW
SAL11315,Dundas (NSW),SAL11315,4959,37,428,1962,2.8,2117,1332946,-0.11,9,34,5,1.67,NSW
SAL11316,Dundas Valley,SAL11316,5875,38,428,1835,2.8,2117,1374668,-0.87,3,30,16,1.62,NSW
SAL11317,Dundee,SAL11317,152,56,150,1228,2.4,2370,2432587,3.47,6,42,5,0.32,NSW
SAL11318,Dundurrabin,SAL11318,121,48,175,492,2,2453,637541,5.09,5,40,7,1.43,NSW
SAL11319,Dunedoo,SAL11319,1097,51,200,985,2.2,2844,1447609,-1.5,5,36,19,0.72,NSW
SAL11320,Dungarubba,SAL11320,52,37,250,1624,3.3,2480,2377109,-1.31,10,25,19,0.55,NSW
SAL11321,Dungay,SAL11321,225,50,343,1406,2.6,2484,564323,6.03,8,15,11,3.16,NSW
SAL11322,Dungeree,SAL11322,6,11,0,3250,5,2849,1116210,6.09,1,19,14,0,NSW
SAL11323,Dungog,SAL11323,1983,52,300,1045,2.2,2420,1737715,0.45,1,57,19,0.9,NSW
SAL11324,Dungowan,SAL11324,366,41,260,1805,2.8,2340,1729024,4.15,3,55,8,0.78,NSW
SAL11325,Dunkeld (NSW),SAL11325,42,52,380,1499,2.3,2795,2249523,2.43,11,56,9,0.88,NSW
SAL11326,Dunmore (NSW),SAL11326,318,41,420,2214,2.7,2529,1454480,4.33,2,50,7,1.5,NSW
SAL11327,Dunolly (NSW),SAL11327,136,42,300,933,2.1,2330,735659,6.63,2,16,3,2.12,NSW
SAL11328,Dunoon,SAL11328,840,42,350,1510,2.6,2480,889678,-1.2,2,20,9,2.05,NSW
SAL11329,Duns Creek,SAL11329,582,42,355,2236,2.9,2321,1354016,5.78,4,41,11,1.36,NSW
SAL11330,Dunville Loop,SAL11330,13,63,0,1375,1.7,2849,1653113,2.93,1,40,18,0,NSW
SAL11331,Dural (Hornsby - NSW),SAL11331,7900,45,600,2489,3,2158,1364909,3.64,10,49,13,2.29,NSW
SAL11332,Dural (Singleton - NSW),SAL11332,0,0,0,0,0,2330,741983,4.54,9,27,12,0,NSW
SAL11333,Duramana,SAL11333,248,47,300,1949,2.7,2795,2115397,7.23,14,26,18,0.74,NSW
SAL11334,Duranbah,SAL11334,226,43,450,1850,2.6,2487,1288260,-1.43,5,32,17,1.82,NSW
SAL11335,Duri,SAL11335,463,47,320,1696,2.5,2344,1550493,-1.71,5,52,11,1.07,NSW
SAL11336,Duroby,SAL11336,74,58,240,939,2.2,2486,782762,-0.22,9,56,4,1.59,NSW
SAL11337,Durran Durra,SAL11337,114,46,430,2062,2.6,2622,2105118,7.86,14,20,5,1.06,NSW
SAL11338,Durras North,SAL11338,50,59,190,1812,2.1,2536,1286275,5.15,5,42,10,0.77,NSW
SAL11339,Durren Durren,SAL11339,96,44,0,2250,3.2,2259,1916012,4.15,13,42,18,0,NSW
SAL11340,Duval,SAL11340,0,30,230,725,2,2350,2058506,-1.53,13,39,5,0.58,NSW
SAL11341,Dyers Crossing,SAL11341,346,53,300,1149,2.5,2429,1071650,6.79,11,19,18,1.46,NSW
SAL11342,Dyraaba,SAL11342,113,53,313,1300,2.5,2470,782272,6.13,14,29,4,2.08,NSW
SAL11343,Dyrring,SAL11343,102,37,400,2250,3.3,2330,885925,4.65,8,58,5,2.35,NSW
SAL11344,Eagle Vale,SAL11344,5789,36,400,1785,3,2558,1266641,1.39,11,23,10,1.64,NSW
SAL11345,Eagleton,SAL11345,205,50,310,1421,2.6,2324,1214743,-1.29,1,59,7,1.33,NSW
SAL11346,Earlwood,SAL11346,18053,44,570,2164,2.8,2206,1089833,3.8,1,16,8,2.72,NSW
SAL11347,East Albury,SAL11347,6224,40,280,1508,2.2,2640,1630756,5.2,4,23,17,0.89,NSW
SAL11348,East Ballina,SAL11348,5882,48,460,1554,2.3,2478,2160822,-1.06,8,40,16,1.11,NSW
SAL11349,East Branxton,SAL11349,1881,33,380,2024,2.7,2335,903081,4.34,3,37,17,2.19,NSW
SAL11350,East Coraki,SAL11350,222,44,325,1625,2.7,2471,1419723,0.86,1,42,15,1.19,NSW
SAL11351,East Corrimal,SAL11351,3432,39,361,1518,2.3,2518,801953,5.64,11,20,5,2.34,NSW
SAL11352,East Gosford,SAL11352,4391,44,380,1330,2.1,2250,878892,3.4,12,18,3,2.25,NSW
SAL11353,East Gresford,SAL11353,338,43,280,1375,2.5,2311,505287,-0.71,9,44,8,2.88,NSW
SAL11354,East Hills,SAL11354,3370,41,375,1829,2.6,2213,1806241,3.27,9,32,8,1.08,NSW
SAL11355,East Jindabyne,SAL11355,1067,37,497,2349,2.7,2627,1557088,1.96,9,44,7,1.66,NSW
SAL11356,East Kangaloon,SAL11356,80,54,400,2125,2.6,2576,1156702,-0.2,9,41,10,1.8,NSW
SAL11357,East Kempsey,SAL11357,1336,41,300,1116,2.2,2440,2004868,6.42,2,58,18,0.78,NSW
SAL11358,East Killara,SAL11358,2895,43,1000,3005,3.2,2071,1657448,-1.89,14,45,12,3.14,NSW
SAL11359,East Kurrajong,SAL11359,2203,38,500,2757,3.4,2758,2485296,1.12,14,58,17,1.05,NSW
SAL11360,East Lindfield,SAL11360,3710,43,990,3457,3.1,2070,2320618,-1.87,11,53,2,2.22,NSW
SAL11361,East Lismore,SAL11361,4980,39,310,1236,2.3,2480,593070,-1.04,11,44,17,2.72,NSW
SAL11362,East Lynne,SAL11362,94,56,300,1325,2.1,2536,2152631,0.97,11,51,18,0.72,NSW
SAL11363,East Maitland,SAL11363,11860,40,330,1422,2.3,2323,1122117,-1.46,4,26,7,1.53,NSW
SAL11364,East Ryde,SAL11364,2522,43,735,3240,3,2113,1444118,3.97,2,31,12,2.65,NSW
SAL11365,East Seaham,SAL11365,353,42,400,2250,3,2324,1978050,-1.13,7,48,8,1.05,NSW
SAL11366,East Tamworth,SAL11366,5417,40,325,1711,2.3,2340,1511293,5.02,11,42,17,1.12,NSW
SAL11367,East Wagga Wagga,SAL11367,213,40,300,1452,2.3,2650,1590654,-1.47,3,18,3,0.98,NSW
SAL11368,East Wardell,SAL11368,312,44,350,1550,2.6,2477,1917008,-1.41,9,48,14,0.95,NSW
SAL11369,Eastern Creek,SAL11369,874,32,400,1861,3.3,2766,1107812,1.05,7,28,14,1.88,NSW
SAL11370,Eastgardens,SAL11370,4086,31,650,2232,2.4,2036,727645,6.97,8,27,16,4.65,NSW
SAL11371,Eastlakes,SAL11371,6347,40,380,1300,2.4,2018,2085083,4.41,9,17,16,0.95,NSW
SAL11372,Eastwood (NSW),SAL11372,18695,39,450,1945,2.8,2122,1286667,5.7,8,35,10,1.82,NSW
SAL11373,Eatonsville,SAL11373,214,47,390,1449,2.6,2460,1853649,-0.58,7,30,19,1.09,NSW
SAL11374,Ebenezer (NSW),SAL11374,1081,38,450,2261,3.3,2756,1675885,6.34,9,52,15,1.4,NSW
SAL11375,Ebor,SAL11375,149,55,220,1270,2.4,2453,1878164,-1.92,11,40,15,0.61,NSW
SAL11376,Eccleston,SAL11376,27,58,88,1312,2,2311,2212503,0.13,1,20,5,0.21,NSW
SAL11377,Edderton,SAL11377,4,50,310,1875,2,2333,1388266,4.16,11,32,15,1.16,NSW
SAL11378,Eden,SAL11378,3350,53,270,1025,2.2,2551,2012584,1.75,4,55,11,0.7,NSW
SAL11379,Eden Creek,SAL11379,136,58,300,1028,2,2474,2269377,7.84,4,20,12,0.69,NSW
SAL11380,Edensor Park,SAL11380,10279,39,450,1817,3.4,2176,846699,-1.7,5,55,2,2.76,NSW
SAL11381,Edenville,SAL11381,80,55,150,900,2.3,2474,1884418,7.99,8,39,15,0.41,NSW
SAL11382,Edgecliff,SAL11382,2499,39,600,2321,1.9,2027,886594,4.24,10,38,9,3.52,NSW
SAL11383,Edgeroi,SAL11383,96,48,200,2583,3.1,2390,1272608,3.59,1,44,7,0.82,NSW
SAL11384,Edgeworth,SAL11384,6401,39,360,1435,2.4,2285,2209351,-1.4,6,37,12,0.85,NSW
SAL11385,Edith (NSW),SAL11385,120,55,348,1174,2.3,2787,2240095,0.73,9,59,15,0.81,NSW
SAL11386,Edmondson Park,SAL11386,12080,31,550,2562,3.4,2174,1592501,7.25,10,57,8,1.8,NSW
SAL11387,Edrom,SAL11387,0,0,0,0,0,2551,1544027,1.54,8,22,8,0,NSW
SAL11388,Eenaweena,SAL11388,21,47,200,900,1.7,2824,637023,4.62,2,23,11,1.63,NSW
SAL11389,Eglinton (NSW),SAL11389,3012,34,415,2054,2.9,2795,1635964,7.99,7,20,10,1.32,NSW
SAL11390,Eighteen Mile,SAL11390,3,68,250,500,2,2460,1032295,0.63,5,47,19,1.26,NSW
SAL11391,Elands,SAL11391,178,60,200,642,1.9,2429,1806378,3.76,2,47,18,0.58,NSW
SAL11392,Elanora Heights,SAL11392,4581,41,750,3052,3.2,2101,1983624,4.96,11,59,14,1.97,NSW
SAL11393,Elcombe,SAL11393,25,32,0,449,3.3,2404,558596,-0.35,1,21,5,0,NSW
SAL11394,Elderslie (Camden - NSW),SAL11394,7878,34,480,2150,2.8,2570,2456109,-0.51,2,56,8,1.02,NSW
SAL11395,Elderslie (Singleton - NSW),SAL11395,131,41,385,2550,3.1,2335,1448027,2.56,11,32,9,1.38,NSW
SAL11396,Eleebana,SAL11396,6460,45,495,2227,2.7,2282,851005,1.86,10,20,17,3.02,NSW
SAL11397,Elermore Vale,SAL11397,6057,42,380,1567,2.5,2287,2328130,5.14,6,59,13,0.85,NSW
SAL11398,Elizabeth Bay,SAL11398,4878,43,500,2116,1.5,2011,1373172,-1.3,11,51,2,1.89,NSW
SAL11399,Elizabeth Beach,SAL11399,259,51,400,1583,2.4,2428,2088388,7.72,12,35,7,1,NSW
SAL11400,Elizabeth Hills,SAL11400,3208,31,560,2413,3.8,2171,1022244,-1.86,8,40,2,2.85,NSW
SAL11401,Ellalong,SAL11401,1351,35,400,1697,3,2325,1961074,4.01,3,29,9,1.06,NSW
SAL11402,Elland,SAL11402,331,53,400,1437,2.5,2460,1179290,3.63,5,58,13,1.76,NSW
SAL11403,Ellangowan (NSW),SAL11403,318,47,243,1375,2.7,2470,2466157,-0.65,11,44,17,0.51,NSW
SAL11404,Ellenborough,SAL11404,171,47,350,730,2.1,2446,999097,-0.49,2,25,2,1.82,NSW
SAL11405,Ellerslie (Snowy Valleys - NSW),SAL11405,39,38,155,1875,3.3,2729,1149789,5.93,12,22,5,0.7,NSW
SAL11406,Ellerslie (Wentworth - NSW),SAL11406,56,42,100,1999,2.5,2648,2355619,6.88,8,19,19,0.22,NSW
SAL11407,Ellerston,SAL11407,123,41,0,1446,2.1,2337,1696632,0.83,4,22,9,0,NSW
SAL11408,Ellis Lane,SAL11408,852,44,428,2269,3.1,2570,1562636,2.38,11,19,7,1.42,NSW
SAL11409,Elong Elong,SAL11409,142,43,250,1145,2.4,2831,2286921,1.55,10,24,14,0.57,NSW
SAL11410,Elrington,SAL11410,155,51,100,1843,2.8,2325,2025848,-1.27,12,29,4,0.26,NSW
SAL11411,Elsmore,SAL11411,358,33,255,1199,2.3,2360,2067121,4.73,6,52,16,0.64,NSW
SAL11412,Eltham (NSW),SAL11412,332,48,400,1978,2.8,2480,1329735,6.25,3,17,7,1.56,NSW
SAL11413,Elvina Bay,SAL11413,80,50,500,1958,2.2,2105,1738855,1.05,11,55,7,1.5,NSW
SAL11414,Emerald Beach,SAL11414,2677,41,463,1813,2.7,2456,1230406,7.9,8,24,6,1.96,NSW
SAL11415,Emerald Hill,SAL11415,137,39,250,1708,2.5,2380,2233223,-1.24,8,21,11,0.58,NSW
SAL11416,Emerton,SAL11416,2295,32,320,1238,2.9,2770,1588287,4.62,3,38,10,1.05,NSW
SAL11417,Emmaville,SAL11417,505,58,150,748,1.9,2371,1691602,2.48,12,40,15,0.46,NSW
SAL11418,Empire Bay,SAL11418,2522,42,410,1884,2.7,2257,835484,2.47,9,48,6,2.55,NSW
SAL11419,Empire Vale,SAL11419,185,48,520,1428,2.7,2478,965317,2.58,10,22,8,2.8,NSW
SAL11420,Emu Heights (NSW),SAL11420,3205,38,440,2398,2.9,2750,1489024,0.59,13,53,18,1.54,NSW
