SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct
SAL13078,Oberne Creek,SAL13078,49,52,50,1562,2.2,13078,1855833,4.46,10,33,11,0.14
SAL13079,Oberon,SAL13079,3319,47,280,1321,2.2,13079,2146933,-1.65,11,40,4,0.68
SAL13080,Obley,SAL13080,94,56,100,1406,2.4,13080,729189,6.89,8,15,15,0.71
SAL13081,Ocean Shores,SAL13081,5777,43,508,1471,2.4,13081,898465,4.42,3,17,6,2.94
SAL13082,Ogunbil,SAL13082,152,52,300,1231,2.4,13082,751051,4.44,11,48,14,2.08
SAL13083,Old Adaminaby,SAL13083,42,61,285,2124,1.8,13083,1436705,7.02,4,39,18,1.03
SAL13084,Old Bar,SAL13084,5126,50,358,1170,2.3,13084,1149829,3.08,10,44,7,1.62
SAL13085,Old Bonalbo,SAL13085,73,56,170,668,2.0,13085,1213936,2.11,4,15,14,0.73
SAL13086,Old Erowal Bay,SAL13086,1080,40,350,1246,2.4,13086,2060354,6.66,2,32,13,0.88
SAL13087,Old Grevillia,SAL13087,53,51,300,833,2.1,13087,1280641,5.42,7,47,4,1.22
SAL13088,Old Guildford,SAL13088,2857,29,420,1511,3.8,13088,771830,7.49,12,23,17,2.83
SAL13089,Old Junee,SAL13089,254,52,258,1312,2.3,13089,2054205,7.4,4,21,6,0.65
SAL13090,Old Mill,SAL13090,16,40,210,900,2.3,13090,815507,1.82,4,44,3,1.34
SAL13091,Old Station,SAL13091,32,43,330,1166,2.7,13091,859687,2.47,13,27,12,2.0
SAL13092,Old Toongabbie,SAL13092,3276,38,450,2172,2.8,13092,2204597,0.56,12,31,5,1.06
SAL13093,Olinda (NSW),SAL13093,32,48,0,1625,2.6,13093,1724491,4.61,8,27,2,0.0
SAL13094,Olney,SAL13094,0,0,0,0,0.0,13094,2168537,1.65,6,27,14,0.0
SAL13095,Omadale,SAL13095,0,13,0,0,0.0,13095,954179,5.86,6,56,19,0.0
SAL13096,One Mile (NSW),SAL13096,501,54,390,1542,2.6,13096,1530596,-0.78,11,52,17,1.32
SAL13097,One Tree,SAL13097,22,49,0,1562,2.0,13097,542828,-0.84,9,51,3,0.0
SAL13098,Oolong,SAL13098,54,43,285,1875,2.6,13098,1335036,0.04,4,24,10,1.11
SAL13099,Ooma,SAL13099,41,30,60,2666,2.8,13099,772670,-1.16,9,28,13,0.4
SAL13100,Ootha,SAL13100,44,50,213,1166,2.3,13100,2403918,4.2,1,57,6,0.46
SAL13101,Ophir,SAL13101,128,41,280,2100,2.8,13101,1574168,-0.53,11,19,6,0.92
SAL13102,Oran Park,SAL13102,17624,30,530,2349,3.3,13102,791126,-0.4,9,50,14,3.48
SAL13103,Orange,SAL13103,41232,36,330,1641,2.5,13103,1286639,-1.86,1,49,17,1.33
SAL13104,Orange Grove (NSW),SAL13104,60,37,350,2125,2.7,13104,1780617,5.82,7,59,10,1.02
SAL13105,Orangeville,SAL13105,1354,40,420,2788,3.4,13105,1899453,6.12,6,37,17,1.15
SAL13106,Orchard Hills,SAL13106,1798,47,450,2279,3.1,13106,1254296,-0.38,7,19,5,1.87
SAL13107,Orient Point,SAL13107,629,52,283,985,2.3,13107,624982,5.4,9,58,16,2.35
SAL13108,Orton Park,SAL13108,38,42,380,2583,3.4,13108,1805487,2.34,10,42,10,1.09
SAL13109,Osborne (NSW),SAL13109,32,50,0,1792,2.7,13109,1617195,0.4,4,37,17,0.0
SAL13110,Osterley (NSW),SAL13110,132,47,400,2562,3.2,13110,2233264,4.21,12,56,7,0.93
SAL13111,Oswald,SAL13111,88,44,350,2125,2.8,13111,808623,-0.22,9,48,9,2.25
SAL13112,Otford,SAL13112,396,40,550,2750,2.9,13112,2050219,5.57,3,45,2,1.39
SAL13113,Oura,SAL13113,246,36,175,1937,2.9,13113,1699751,-1.52,10,21,15,0.54
SAL13114,Ourimbah,SAL13114,4019,39,400,1940,2.7,13114,670963,7.59,11,21,5,3.1
SAL13115,Ournie,SAL13115,34,52,180,1312,2.3,13115,1690402,-1.28,11,18,11,0.55
SAL13116,Owens Gap,SAL13116,80,37,290,2062,2.4,13116,2303919,3.79,9,58,17,0.65
SAL13117,Oxford Falls,SAL13117,265,73,660,961,2.1,13117,1367869,7.02,13,46,5,2.51
SAL13118,Oxley (Balranald - NSW),SAL13118,31,46,0,2125,2.8,13118,1647116,-1.88,1,42,3,0.0
SAL13119,Oxley (Warren - NSW),SAL13119,5,26,0,1499,2.0,13119,1359414,2.99,14,18,3,0.0
SAL13120,Oxley Island,SAL13120,321,45,225,1432,2.8,13120,2175611,1.5,5,53,14,0.54
SAL13121,Oxley Park,SAL13121,4197,31,400,1612,2.8,13121,686994,3.8,10,59,12,3.03
SAL13122,Oxley Vale,SAL13122,3935,33,335,1381,2.6,13122,810375,0.25,5,22,11,2.15
SAL13123,Oyster Bay,SAL13123,5689,40,620,3137,3.1,13123,529301,-1.35,1,28,7,6.09
SAL13124,Oyster Cove (NSW),SAL13124,91,56,228,1187,2.4,13124,1771300,4.26,1,44,8,0.67
SAL13125,Packsaddle,SAL13125,73,38,0,900,3.4,13125,2062579,2.17,3,17,16,0.0
SAL13126,Paddington (NSW),SAL13126,12701,38,650,3131,2.1,13126,1544327,4.22,9,16,4,2.19
SAL13127,Paddys Flat (Kyogle - NSW),SAL13127,8,63,0,450,2.3,13127,693783,0.11,7,24,15,0.0
SAL13128,Paddys Flat (Snowy Monaro Regional - NSW),SAL13128,23,31,200,1375,2.9,13128,2245259,1.39,6,20,3,0.46
SAL13129,Paddys River (Snowy Valleys - NSW),SAL13129,15,53,205,575,1.6,13129,518752,3.62,9,21,17,2.05
SAL13130,Paddys River (Wingecarribee - NSW),SAL13130,64,36,975,1874,2.9,13130,1515416,3.93,4,30,18,3.35
SAL13131,Padstow,SAL13131,14017,40,470,1891,2.8,13131,1237565,1.72,4,20,16,1.97
SAL13132,Padstow Heights,SAL13132,3594,44,495,1938,2.7,13132,2433460,0.8,3,30,14,1.06
SAL13133,Pagans Flat,SAL13133,4,54,0,1649,2.5,13133,1168755,0.74,5,41,13,0.0
SAL13134,Pages Creek,SAL13134,13,55,0,1624,1.8,13134,717029,-0.25,5,26,8,0.0
SAL13135,Pages River,SAL13135,5,64,0,1024,2.0,13135,1407669,1.25,12,36,4,0.0
SAL13136,Pagewood,SAL13136,3885,42,460,2281,2.9,13136,1604849,-0.01,14,29,10,1.49
SAL13137,Palarang,SAL13137,26,55,205,1624,2.0,13137,1807079,4.34,10,36,4,0.59
SAL13138,Palerang,SAL13138,0,0,0,0,0.0,13138,2164742,3.69,7,49,17,0.0
SAL13139,Paling Yards (Bathurst Regional - NSW),SAL13139,15,53,230,2499,2.3,13139,2339903,1.83,7,29,4,0.51
SAL13140,Paling Yards (Oberon - NSW),SAL13140,13,38,260,1374,2.8,13140,1668544,1.26,6,37,9,0.81
SAL13141,Pallal,SAL13141,66,38,150,1875,2.8,13141,877844,0.38,4,52,9,0.89
SAL13142,Pallamallawa,SAL13142,472,45,200,1635,2.4,13142,2149423,3.35,7,16,16,0.48
SAL13143,Palm Beach (NSW),SAL13143,1652,58,895,2807,2.3,13143,510699,7.19,14,16,6,9.11
SAL13144,Palm Grove (NSW),SAL13144,87,55,320,1416,2.4,13144,1744709,4.86,2,33,14,0.95
SAL13145,Palmdale (NSW),SAL13145,95,54,400,2156,2.6,13145,1034003,5.44,13,19,16,2.01
SAL13146,Palmers Channel,SAL13146,115,52,350,1199,2.4,13146,1567745,6.34,12,18,8,1.16
SAL13147,Palmers Island,SAL13147,482,49,313,1404,2.6,13147,1018652,1.52,9,42,13,1.6
SAL13148,Palmers Oaky,SAL13148,38,57,0,1292,2.2,13148,618413,-1.37,7,32,4,0.0
SAL13149,Palmvale,SAL13149,95,39,300,1724,3.1,13149,2482243,4.23,2,54,9,0.63
SAL13150,Palmwoods (NSW),SAL13150,78,40,200,966,2.5,13150,2192128,-0.11,10,55,11,0.47
SAL13151,Pambula,SAL13151,1002,54,313,1117,2.2,13151,1816502,3.69,2,45,3,0.9
SAL13152,Pambula Beach,SAL13152,667,54,370,1414,2.1,13152,2292113,5.4,13,36,9,0.84
SAL13153,Pampoolah,SAL13153,423,51,400,1288,2.8,13153,2071564,5.84,6,25,19,1.0
SAL13154,Pan Ban,SAL13154,38,34,0,3499,3.3,13154,1673057,1.02,11,30,13,0.0
SAL13155,Panania,SAL13155,13507,38,460,2036,2.9,13155,715400,3.12,7,18,19,3.34
SAL13156,Pangee,SAL13156,21,49,0,1375,2.4,13156,1532532,4.21,9,35,6,0.0
SAL13157,Panuara,SAL13157,86,34,275,2250,3.1,13157,1059873,6.19,4,55,17,1.35
SAL13158,Pappinbarra,SAL13158,86,45,185,1156,2.7,13158,2365690,5.61,8,59,18,0.41
SAL13159,Para,SAL13159,7,46,0,2449,4.5,13159,1727512,7.88,14,39,10,0.0
SAL13160,Paradise (NSW),SAL13160,15,16,0,1375,3.3,13160,892136,-1.92,10,34,11,0.0
SAL13161,Paringi,SAL13161,29,29,120,1437,2.8,13161,2419424,2.37,13,22,13,0.26
SAL13162,Parkes (NSW),SAL13162,11324,39,260,1401,2.4,13162,1996906,0.56,2,57,2,0.68
SAL13163,Parkesbourne,SAL13163,152,51,175,2083,2.5,13163,889954,-0.8,6,23,18,1.02
SAL13164,Parklea,SAL13164,3684,35,550,2832,3.5,13164,538067,7.12,4,32,4,5.32
SAL13165,Parkville (NSW),SAL13165,275,41,285,2029,2.6,13165,2246621,7.98,8,45,8,0.66
SAL13166,Parma,SAL13166,167,53,375,1624,2.5,13166,2326198,-0.19,9,49,10,0.84
SAL13167,Parramatta,SAL13167,30211,32,440,2092,2.4,13167,518073,-1.62,2,44,6,4.42
SAL13168,Parraweena,SAL13168,61,44,62,1937,2.6,13168,536035,0.75,7,32,10,0.6
SAL13169,Patchs Beach,SAL13169,45,49,413,1833,2.1,13169,1744625,6.35,7,33,12,1.23
SAL13170,Paterson (NSW),SAL13170,960,41,300,1907,2.7,13170,733782,0.94,8,55,15,2.13
SAL13171,Patonga,SAL13171,235,65,390,1069,1.8,13171,1114661,-1.43,13,38,15,1.82
SAL13172,Paupong,SAL13172,11,60,0,1625,2.0,13172,2418370,-1.48,5,36,9,0.0
SAL13173,Paxton,SAL13173,1215,33,345,1692,2.9,13173,1114805,2.27,11,28,2,1.61
SAL13174,Paynes Crossing,SAL13174,50,61,330,1374,2.3,13174,2138314,7.32,13,33,5,0.8
SAL13175,Paytens Bridge,SAL13175,109,36,130,2750,2.5,13175,2083246,0.86,3,43,17,0.32
SAL13176,Peacock Creek,SAL13176,23,59,465,900,2.0,13176,2470517,2.27,1,36,2,0.98
SAL13177,Peak Hill (NSW),SAL13177,1162,48,185,996,2.2,13177,1226331,-0.98,4,44,4,0.78
SAL13178,Peak View,SAL13178,43,52,0,2083,2.2,13178,2006404,2.94,3,29,3,0.0
SAL13179,Peakhurst,SAL13179,12079,41,440,1835,2.7,13179,2294291,4.97,2,35,18,1.0
SAL13180,Peakhurst Heights,SAL13180,2524,44,451,2105,2.9,13180,561929,0.71,6,40,12,4.17
SAL13181,Pearces Creek,SAL13181,210,42,380,2285,2.9,13181,1257771,0.97,7,50,4,1.57
SAL13182,Pearl Beach,SAL13182,510,64,488,1761,2.0,13182,2301454,6.42,10,26,8,1.1
SAL13183,Peats Ridge,SAL13183,301,42,378,1875,3.2,13183,1385296,-1.9,7,21,11,1.42
SAL13184,Pebbly Beach,SAL13184,0,70,350,75,1.0,13184,1167689,4.36,12,25,4,1.56
SAL13185,Peel,SAL13185,256,41,410,2399,3.0,13185,1280965,1.94,8,53,9,1.66
SAL13186,Peelwood,SAL13186,45,61,217,762,2.0,13186,787313,0.98,13,34,6,1.43
SAL13187,Pejar,SAL13187,67,55,300,1542,2.2,13187,587468,4.58,14,49,11,2.66
SAL13188,Pelaw Main,SAL13188,1080,39,310,1174,2.4,13188,1583170,6.35,2,18,13,1.02
SAL13189,Pelican (NSW),SAL13189,874,48,370,1448,2.5,13189,691703,3.58,14,16,19,2.78
SAL13190,Pelton,SAL13190,82,34,310,1562,2.5,13190,1593609,-1.69,11,34,7,1.01
SAL13191,Pembrooke,SAL13191,118,50,330,1375,2.7,13191,2135997,2.61,12,34,9,0.8
SAL13192,Pemulwuy,SAL13192,5532,37,570,2758,3.2,13192,1490669,2.63,10,26,19,1.99
SAL13193,Pendle Hill,SAL13193,7743,37,400,1824,2.8,13193,1622437,3.44,13,31,7,1.28
SAL13194,Pennant Hills,SAL13194,7588,43,500,2433,2.8,13194,1207650,4.71,6,32,10,2.15
SAL13195,Penrith,SAL13195,17966,36,380,1397,2.1,13195,793894,-1.81,13,54,17,2.49
SAL13196,Penrose,SAL13196,263,55,390,1091,2.2,13196,2113325,3.02,6,38,12,0.96
SAL13197,Penshurst (NSW),SAL13197,12592,38,400,1835,2.6,13197,2015592,3.88,10,22,3,1.03
SAL13198,Pericoe,SAL13198,22,40,0,262,2.1,13198,1626798,1.43,12,51,18,0.0
SAL13199,Perisher Valley,SAL13199,99,31,403,5249,4.0,13199,1136308,4.68,1,55,14,1.84
SAL13200,Perrys Crossing,SAL13200,4,30,0,0,2.0,13200,2359234,0.28,2,44,8,0.0
SAL13201,Perthville,SAL13201,567,43,340,1883,2.6,13201,1293153,1.17,13,34,11,1.37
SAL13202,Petersham,SAL13202,8200,36,450,2217,2.2,13202,1044897,7.63,9,37,14,2.24
SAL13203,Pheasants Nest,SAL13203,716,43,430,2428,3.2,13203,2203377,1.48,8,51,11,1.01
SAL13204,Phegans Bay,SAL13204,406,48,460,2075,2.4,13204,1752557,1.47,12,24,5,1.36
SAL13205,Phillip Bay,SAL13205,721,44,313,2193,3.1,13205,604211,3.96,13,47,12,2.69
SAL13206,Phoenix Park,SAL13206,77,50,470,1416,2.6,13206,1734897,7.71,4,38,10,1.41
SAL13207,Piallamore,SAL13207,276,46,450,2053,2.9,13207,1990687,7.83,6,50,17,1.18
SAL13208,Piallaway,SAL13208,128,48,144,1375,2.6,13208,987689,3.8,2,30,18,0.76
SAL13209,Piambong,SAL13209,157,48,250,1812,2.6,13209,1423160,-1.99,12,42,6,0.91
SAL13210,Picketts Valley,SAL13210,221,42,1025,2971,3.5,13210,2459873,7.01,5,26,6,2.17
SAL13211,Picnic Point,SAL13211,6413,39,580,2459,3.0,13211,1360952,3.7,2,34,7,2.22
SAL13212,Picton (NSW),SAL13212,5282,38,375,2181,2.8,13212,2005532,1.66,13,32,3,0.97
SAL13213,Pigeonbah,SAL13213,12,55,0,2874,2.5,13213,1350741,6.29,5,51,15,0.0
SAL13214,Piggabeen,SAL13214,333,43,395,1921,3.1,13214,1578560,2.0,7,40,12,1.3
SAL13215,Pikapene,SAL13215,5,59,0,0,0.0,13215,2191811,-1.66,7,21,12,0.0
SAL13216,Pillar Valley,SAL13216,352,50,250,992,2.3,13216,2277758,6.21,9,57,7,0.57
SAL13217,Pilliga,SAL13217,175,51,189,762,2.0,13217,1554477,3.46,3,35,14,0.63
SAL13218,Pilot Wilderness,SAL13218,0,0,0,0,0.0,13218,662624,1.38,12,57,4,0.0
SAL13219,Pimlico (NSW),SAL13219,358,41,395,1625,2.9,13219,1770893,0.51,4,46,17,1.16
SAL13220,Pimlico Island,SAL13220,0,0,0,0,0.0,13220,1841775,3.94,9,21,10,0.0
SAL13221,Pinbeyan,SAL13221,0,0,0,0,0.0,13221,1193045,0.08,14,37,4,0.0
SAL13222,Pindaroi,SAL13222,53,47,175,1208,2.1,13222,1491469,1.24,8,34,16,0.61
SAL13223,Pindimar,SAL13223,345,60,350,1067,2.1,13223,645788,4.37,12,34,14,2.82
SAL13224,Pine Camp,SAL13224,10,30,0,1749,2.7,13224,1138387,6.82,7,46,18,0.0
SAL13225,Pine Clump,SAL13225,11,48,0,1625,2.7,13225,1035426,3.33,8,40,9,0.0
SAL13226,Pine Grove (NSW),SAL13226,3,40,0,1375,1.3,13226,1190658,5.59,9,50,15,0.0
SAL13227,Pine Lodge (NSW),SAL13227,38,48,155,1041,2.3,13227,1468616,5.63,12,38,10,0.55
SAL13228,Pine Ridge,SAL13228,96,34,210,1562,2.9,13228,523429,4.64,4,15,4,2.09
SAL13229,Pine Valley,SAL13229,30,47,280,3083,3.3,13229,2123064,0.46,5,42,10,0.69
SAL13230,Piney Range,SAL13230,63,44,250,1687,2.3,13230,1750956,6.67,9,40,13,0.74
SAL13231,Pinkett,SAL13231,77,39,150,1958,2.7,13231,1990036,2.36,7,48,16,0.39
SAL13232,Pinnacle (NSW),SAL13232,30,58,150,1024,2.3,13232,1272577,-1.56,14,40,18,0.61
SAL13233,Pinnacle Swamp,SAL13233,40,45,0,2374,3.0,13233,1793703,0.45,4,50,10,0.0
SAL13234,Pinny Beach,SAL13234,0,0,0,0,0.0,13234,1387700,5.66,6,19,9,0.0
SAL13235,Piora,SAL13235,71,55,235,1375,2.5,13235,2309377,-1.31,11,16,7,0.53
SAL13236,Pipeclay,SAL13236,102,51,400,1625,2.7,13236,1565923,-0.53,1,46,10,1.33
SAL13237,Pitnacree,SAL13237,48,45,450,2187,3.1,13237,2220856,4.94,1,48,16,1.05
SAL13238,Pitt Town,SAL13238,3871,38,570,2707,3.2,13238,1056110,6.93,9,44,19,2.81
SAL13239,Pitt Town Bottoms,SAL13239,85,29,600,3250,4.4,13239,1464163,4.34,8,38,12,2.13
SAL13240,Pleasant Hills,SAL13240,127,42,150,1350,2.7,13240,2112972,0.22,13,42,15,0.37
SAL13241,Pleasure Point,SAL13241,606,39,500,3276,3.5,13241,1415387,-1.47,1,17,14,1.84
SAL13242,Plumpton (NSW),SAL13242,10070,34,430,2171,3.5,13242,2030891,4.15,13,24,14,1.1
SAL13243,Point Clare,SAL13243,3974,46,380,1623,2.5,13243,507967,-1.53,11,20,14,3.89
SAL13244,Point Frederick,SAL13244,2043,48,390,1631,2.0,13244,2445727,4.13,2,48,17,0.83
SAL13245,Point Piper,SAL13245,1334,52,900,4530,2.2,13245,2084735,0.26,13,45,13,2.24
SAL13246,Point Wolstoncroft,SAL13246,0,0,0,0,0.0,13246,725371,7.05,4,57,19,0.0
SAL13247,Pointer Mountain,SAL13247,14,48,0,1624,2.8,13247,1757100,2.75,1,27,13,0.0
SAL13248,Pokolbin,SAL13248,1049,57,600,2395,2.4,13248,2278206,0.24,2,53,6,1.37
SAL13249,Pola Creek,SAL13249,86,40,280,2333,3.0,13249,1713261,6.53,5,34,18,0.85
SAL13250,Polo Flat,SAL13250,13,43,180,1875,2.2,13250,1052467,0.54,8,46,2,0.89
SAL13251,Pomeroy,SAL13251,94,44,100,1625,2.9,13251,751537,1.07,6,24,14,0.69
SAL13252,Pomona (NSW),SAL13252,167,50,145,1375,2.5,13252,2256124,6.34,6,40,11,0.33
SAL13253,Ponto,SAL13253,53,49,200,2249,2.8,13253,1341531,1.09,4,33,4,0.78
SAL13254,Pooncarie,SAL13254,226,40,205,1031,2.4,13254,2108126,2.1,2,43,7,0.51
SAL13255,Port Botany,SAL13255,0,65,0,0,0.0,13255,1364645,1.48,3,27,17,0.0
SAL13256,Port Hacking,SAL13256,1210,40,795,3394,3.2,13256,1928127,-0.84,13,48,2,2.14
SAL13257,Port Kembla,SAL13257,5088,42,340,1308,2.4,13257,1435772,-1.61,6,34,9,1.23
SAL13258,Port Macquarie,SAL13258,47693,48,380,1282,2.2,13258,971082,5.25,6,58,10,2.03
SAL13259,Port Stephens,SAL13259,0,0,0,0,0.0,13259,2421277,4.45,5,54,8,0.0
SAL13260,Porters Creek,SAL13260,0,0,0,0,0.0,13260,560545,0.82,6,32,12,0.0
SAL13261,Porters Retreat,SAL13261,64,53,590,1687,2.2,13261,1783131,0.96,11,48,9,1.72
SAL13262,Portland (NSW),SAL13262,2447,46,250,1150,2.3,13262,723894,7.45,6,22,12,1.8
SAL13263,Possum Brush,SAL13263,145,55,280,1325,2.7,13263,1227506,7.88,13,30,15,1.19
SAL13264,Possum Creek,SAL13264,277,45,540,1649,2.5,13264,1489470,2.73,1,54,15,1.89
SAL13265,Potato Point,SAL13265,156,63,340,1281,1.9,13265,1850642,6.02,6,37,5,0.96
SAL13266,Pottery Estate,SAL13266,112,50,275,949,1.9,13266,2115777,5.37,5,46,10,0.68
SAL13267,Potts Hill,SAL13267,1454,31,500,2223,3.2,13267,1907753,0.97,8,27,9,1.36
SAL13268,Potts Point,SAL13268,7183,37,490,2054,1.4,13268,1915512,-1.41,9,40,16,1.33
SAL13269,Pottsville,SAL13269,7238,42,500,1556,2.7,13269,750497,-0.57,14,52,7,3.46
SAL13270,Prairiewood,SAL13270,3457,43,433,1478,3.1,13270,1473181,6.38,6,15,17,1.53
SAL13271,Premer,SAL13271,126,43,210,875,2.8,13271,1519658,5.31,13,16,17,0.72
SAL13272,Prestons,SAL13272,15694,34,520,2310,3.6,13272,1991633,4.64,12,53,15,1.36
SAL13273,Pretty Beach (Central Coast - NSW),SAL13273,314,57,428,1818,2.3,13273,1201692,-0.69,12,27,16,1.85
SAL13274,Pretty Beach (Shoalhaven - NSW),SAL13274,0,0,0,0,0.0,13274,2033854,4.4,10,41,13,0.0
SAL13275,Pretty Pine,SAL13275,59,47,255,1625,2.6,13275,1406295,5.72,4,18,19,0.94
SAL13276,Primbee,SAL13276,1623,44,350,1341,2.4,13276,1704680,6.61,3,55,12,1.07
SAL13277,Primrose Valley,SAL13277,155,39,360,2625,2.8,13277,1193206,-1.87,10,34,8,1.57
SAL13278,Prospect (NSW),SAL13278,5187,38,435,2084,2.9,13278,2263410,4.84,12,17,7,1.0
SAL13279,Providence Portal,SAL13279,6,55,0,1625,2.0,13279,1593512,-1.81,1,37,4,0.0
SAL13280,Pucawan,SAL13280,36,60,150,849,2.5,13280,1185154,5.07,7,16,10,0.66
SAL13281,Puddledock,SAL13281,41,49,220,1687,2.5,13281,2265524,4.36,5,30,16,0.5
SAL13282,Pulganbar,SAL13282,5,67,0,1574,1.5,13282,1750632,-0.52,4,24,3,0.0
SAL13283,Pullabooka,SAL13283,52,33,240,1333,2.5,13283,725469,5.66,9,42,5,1.72
SAL13284,Pulletop,SAL13284,64,51,150,2349,2.3,13284,1576717,-1.32,7,58,3,0.49
SAL13285,Pumpenbil,SAL13285,247,54,350,1187,2.4,13285,2475154,6.26,10,32,7,0.74
SAL13286,Punchbowl (Canterbury-Bankstown - NSW),SAL13286,21384,33,380,1389,3.3,13286,637478,0.62,13,16,13,3.1
SAL13287,Punchbowl (Clarence Valley - NSW),SAL13287,3,46,0,2999,3.0,13287,1645935,4.89,8,28,8,0.0
SAL13288,Purfleet,SAL13288,107,32,185,574,2.9,13288,1409711,7.24,4,58,10,0.68
SAL13289,Purlewaugh,SAL13289,81,54,170,1437,2.4,13289,1702939,1.4,10,34,7,0.52
SAL13290,Putney,SAL13290,4097,44,700,3053,3.0,13290,2114432,3.03,12,54,6,1.72
SAL13291,Putta Bucca,SAL13291,190,52,470,2562,2.6,13291,1121827,2.63,10,37,5,2.18
SAL13292,Putty,SAL13292,126,48,500,1093,2.2,13292,2119715,-0.42,8,21,11,1.23
SAL13293,Pyangle,SAL13293,37,47,320,1624,3.0,13293,993158,3.9,4,59,5,1.68
SAL13294,Pymble,SAL13294,11775,41,630,3379,2.9,13294,2127687,5.43,1,28,6,1.54
SAL13295,Pyramul,SAL13295,60,57,0,1042,2.2,13295,523312,7.17,11,51,18,0.0
SAL13296,Pyree,SAL13296,110,46,360,1958,2.6,13296,1460612,6.51,8,22,19,1.28
SAL13297,Pyrmont,SAL13297,12658,37,580,2422,2.1,13297,927387,3.1,1,19,4,3.25
SAL13298,Quaama,SAL13298,291,53,250,1058,2.3,13298,934995,5.19,13,37,14,1.39
SAL13299,Quakers Hill,SAL13299,27893,35,450,2310,3.1,13299,2272764,6.01,12,55,2,1.03
SAL13300,Quambone,SAL13300,128,44,80,1100,2.5,13300,2049107,2.93,3,24,3,0.2
SAL13301,Quanda,SAL13301,19,53,0,1625,2.0,13301,2433731,-0.85,7,41,5,0.0
SAL13302,Quandary,SAL13302,57,46,125,1812,2.9,13302,1298843,2.38,3,49,17,0.5
SAL13303,Quandialla,SAL13303,163,48,140,877,2.4,13303,2044613,6.42,13,15,17,0.36
SAL13304,Queanbeyan,SAL13304,6409,38,340,1693,2.0,13304,1797638,3.97,8,21,18,0.98
SAL13305,Queanbeyan East,SAL13305,4240,34,310,1687,2.0,13305,1343441,5.24,5,22,13,1.2
SAL13306,Queanbeyan West,SAL13306,3146,35,350,2106,2.5,13306,1957214,-0.15,3,25,3,0.93
SAL13307,Queens Park (NSW),SAL13307,3143,40,682,3441,2.6,13307,935684,7.64,5,48,11,3.79
SAL13308,Queens Pinch,SAL13308,44,41,0,1625,3.3,13308,2105235,2.04,5,42,7,0.0
SAL13309,Queenscliff (NSW),SAL13309,3407,36,650,2903,2.2,13309,557022,4.54,8,48,13,6.07
SAL13310,Quialigo,SAL13310,292,45,408,1444,2.7,13310,833373,-1.81,12,57,13,2.55
SAL13311,Quidong,SAL13311,20,23,200,1625,2.6,13311,1647647,-0.73,9,34,18,0.63
SAL13312,Quiera,SAL13312,7,32,0,2750,5.0,13312,1730844,5.82,6,42,19,0.0
SAL13313,Quipolly,SAL13313,215,42,250,2017,2.7,13313,1497858,7.68,10,56,5,0.87
SAL13314,Quirindi,SAL13314,3355,46,250,1198,2.3,13314,858918,1.2,3,51,4,1.51
SAL13315,Quorrobolong,SAL13315,573,48,430,2392,2.9,13315,989626,-1.63,2,17,18,2.26
SAL13316,Raby,SAL13316,5943,36,410,1907,3.0,13316,788859,1.61,11,23,10,2.7
SAL13317,Raglan (NSW),SAL13317,1272,38,366,1785,2.9,13317,1314037,-1.83,3,36,13,1.45
SAL13318,Rainbow Flat,SAL13318,693,51,400,1299,2.6,13318,2172717,-0.08,9,39,8,0.96
SAL13319,Rainbow Reach,SAL13319,84,56,300,1025,2.3,13319,1055462,5.52,7,16,17,1.48
SAL13320,Raleigh,SAL13320,681,49,345,1482,2.6,13320,1427460,7.37,11,37,9,1.26
SAL13321,Ramornie,SAL13321,186,50,365,1028,2.5,13321,2046236,-1.13,11,31,4,0.93
SAL13322,Ramsgate,SAL13322,1151,47,550,1803,2.5,13322,1624949,3.58,9,39,14,1.76
SAL13323,Ramsgate Beach,SAL13323,1734,45,480,1475,2.1,13323,2404260,0.54,13,26,10,1.04
SAL13324,Rand,SAL13324,192,39,120,1343,2.8,13324,1741597,-0.61,6,41,10,0.36
SAL13325,Randwick,SAL13325,28943,36,572,2422,2.2,13325,693718,0.19,8,34,5,4.29
SAL13326,Rangari,SAL13326,42,35,150,2125,2.8,13326,1094305,3.78,10,23,15,0.71
SAL13327,Rangers Valley,SAL13327,27,37,0,2750,1.9,13327,563037,-1.35,11,37,19,0.0
SAL13328,Rankin Park,SAL13328,2547,40,450,2214,2.7,13328,2162682,2.34,9,50,2,1.08
SAL13329,Rankins Springs,SAL13329,208,35,143,1273,2.5,13329,1030836,-0.65,3,42,3,0.72
SAL13330,Rannock,SAL13330,78,39,192,1833,3.1,13330,1141269,0.73,7,43,6,0.87
SAL13331,Rappville,SAL13331,142,49,225,743,2.3,13331,1782789,-0.09,9,56,15,0.66
SAL13332,Rathmines,SAL13332,2076,47,400,1517,2.6,13332,704366,6.83,2,46,10,2.95
SAL13333,Ravensdale,SAL13333,70,51,375,2124,3.0,13333,1002420,5.08,12,26,16,1.95
SAL13334,Ravenswood (NSW),SAL13334,444,57,200,930,2.0,13334,654249,6.68,7,44,2,1.59
SAL13335,Ravensworth (NSW),SAL13335,5,14,0,0,0.0,13335,1834742,1.83,5,25,5,0.0
